,Confirmed,Country_Region,Deaths,Last_Update,Lat,Long_,Province_State,Recovered
1897,2.0,US,0.0,2020-03-25 23:33:19,37.18922369,-120.7209035,California,0.0
1949,0.0,US,0.0,2020-03-25 23:33:19,41.58965602,-120.7244817,California,0.0
1954,4.0,US,0.0,2020-03-25 23:33:19,37.93899289,-118.8872409,California,0.0
1976,24.0,US,1.0,2020-03-25 23:33:19,36.21862405,-121.2413397,California,0.0
2043,2.0,US,0.0,2020-03-25 23:33:19,38.50735751,-122.332839,California,0.0
2060,4.0,US,0.0,2020-03-25 23:33:19,39.30394768,-120.7627281,California,0.0
2143,187.0,US,1.0,2020-03-25 23:33:19,33.70147516,-117.76459979999998,California,0.0
2288,30.0,US,1.0,2020-03-25 23:33:19,39.06167234,-120.7240569,California,0.0
2294,0.0,US,0.0,2020-03-25 23:33:19,40.00355989,-120.8395236,California,0.0
2440,68.0,US,7.0,2020-03-25 23:33:19,33.74314981,-115.9933578,California,0.0
2491,113.0,US,5.0,2020-03-25 23:33:19,38.45106826,-121.3425374,California,0.0
2506,7.0,US,1.0,2020-03-25 23:33:19,36.60308176,-121.069975,California,0.0
2507,38.0,US,1.0,2020-03-25 23:33:19,34.84060306,-116.1774685,California,0.0
2508,238.0,US,2.0,2020-03-25 23:33:19,33.03484597,-116.7365326,California,0.0
2509,178.0,US,1.0,2020-03-25 23:33:19,37.75215114,-122.4385672,California,0.0
2511,68.0,US,3.0,2020-03-25 23:33:19,37.93433732,-121.2730061,California,0.0
2516,46.0,US,0.0,2020-03-25 23:33:19,35.38822029,-120.4039028,California,0.0
2517,165.0,US,5.0,2020-03-25 23:33:19,37.4228808,-122.32755459999998,California,0.0
2529,24.0,US,0.0,2020-03-25 23:33:19,34.65329488,-120.0188492,California,0.0
2530,459.0,US,17.0,2020-03-25 23:33:19,37.23104908,-121.6970462,California,0.0
2532,24.0,US,0.0,2020-03-25 23:33:19,37.05580291,-122.0066524,California,0.0
2588,3.0,US,1.0,2020-03-25 23:33:19,40.76391419,-122.0396884,California,0.0
2615,0.0,US,0.0,2020-03-25 23:33:19,39.57713498,-120.52007009999998,California,0.0
2623,3.0,US,0.0,2020-03-25 23:33:19,41.59198861,-122.5407434,California,0.0
2637,24.0,US,0.0,2020-03-25 23:33:19,38.26827353,-121.9357113,California,0.0
2643,34.0,US,1.0,2020-03-25 23:33:19,38.52746429,-122.8862506,California,0.0
2681,12.0,US,0.0,2020-03-25 23:33:19,37.55862499,-120.9970722,California,0.0
2747,0.0,US,0.0,2020-03-25 23:33:19,39.03417539,-121.6945899,California,0.0
2778,0.0,US,0.0,2020-03-25 23:33:19,40.12570935,-122.2370171,California,0.0
2831,0.0,US,0.0,2020-03-25 23:33:19,40.64917670000001,-123.114713,California,0.0
2838,17.0,US,0.0,2020-03-25 23:33:19,36.22026558,-118.8020203,California,0.0
2841,0.0,US,0.0,2020-03-25 23:33:19,38.02644018,-119.9525093,California,0.0
2916,39.0,US,1.0,2020-03-25 23:33:19,34.44465746,-119.0910613,California,0.0
3155,10.0,US,1.0,2020-03-25 23:33:19,38.68278902,-121.9018288,California,0.0
3162,0.0,US,0.0,2020-03-25 23:33:19,39.26255932,-121.3535644,California,0.0
25,178.0,US,4.0,2020-03-26 23:48:35,37.64629437,-121.8929271,California,0.0
53,0.0,US,0.0,2020-03-26 23:48:35,38.59678594,-119.8223594,California,0.0
54,2.0,US,0.0,2020-03-26 23:48:35,38.44583082,-120.65696,California,0.0
330,5.0,US,0.0,2020-03-26 23:48:35,39.66727762,-121.6005252,California,0.0
339,3.0,US,0.0,2020-03-26 23:48:35,38.20537103,-120.552913,California,0.0
615,0.0,US,0.0,2020-03-26 23:48:35,39.17881957,-122.2331726,California,0.0
624,131.0,US,1.0,2020-03-26 23:48:35,37.91923498,-121.9289527,California,0.0
756,0.0,US,0.0,2020-03-26 23:48:35,41.74228275,-123.8974063,California,0.0
858,3.0,US,0.0,2020-03-26 23:48:35,38.77965956,-120.5233166,California,0.0
990,19.0,US,0.0,2020-03-26 23:48:35,36.75733899,-119.6466953,California,0.0
1051,0.0,US,0.0,2020-03-26 23:48:35,39.59875897,-122.3938452,California,0.0
1317,10.0,US,0.0,2020-03-26 23:48:35,40.69923009,-123.876044,California,0.0
1336,9.0,US,0.0,2020-03-26 23:48:35,33.0393082,-115.3669042,California,0.0
1341,2.0,US,0.0,2020-03-26 23:48:35,36.51112084,-117.41119779999998,California,0.0
1494,29.0,US,0.0,2020-03-26 23:48:35,35.34329425,-118.7277796,California,0.0
1511,0.0,US,0.0,2020-03-26 23:48:35,36.07409056,-119.8159973,California,0.0
1561,0.0,US,0.0,2020-03-26 23:48:35,39.10124298,-122.7536244,California,0.0
1596,0.0,US,0.0,2020-03-26 23:48:35,40.67311306,-120.59350990000002,California,0.0
1716,1229.0,US,21.0,2020-03-26 23:48:35,34.30828379,-118.2282411,California,0.0
1753,7.0,US,0.0,2020-03-26 23:48:35,37.21513971,-119.76655890000002,California,0.0
1789,60.0,US,0.0,2020-03-26 23:48:35,38.07122463,-122.7210631,California,0.0
1808,0.0,US,0.0,2020-03-26 23:48:35,37.57978556,-119.9073334,California,0.0
